establishments_type,name,latitude,longitude,municipality_code,importance,name_reprocessed
hotel,Courtyard by Marriott (Hôtel),43.5994675,3.8966215,34172,0.06975009681446216,Courtyard by Marriott 
hotel,Le Monte Bianco (Hôtel),45.8875721,6.7084369,74236,0.06973127086460097,Le Monte Bianco 
hotel,Accor (Hôtel),47.2840655,-1.454288,44026,0.06972924168080118,Accor 
hotel,Radisson Blu Hotel,43.6845205,7.234907,06088,0.06972777980009116,Radisson Blu Hotel
hotel,Novotel (Hôtel),43.4267983,5.2581065,13117,0.06971116911357886,Novotel 
hotel,Koh-I Nor (Hôtel),45.2990182,6.5852965,73257,0.06970757036763317,Koh-I Nor 
hotel,Hôtel Acajou,42.5508903,3.0100735,66008,0.06970586836694354,Hôtel Acajou
hotel,8817 (Hôtel),48.7791549,2.2155695,78640,0.06968435907972634,8817 
hotel,Domaine de la Barraque (Hôtel),43.9832531,3.1107896,12220,0.06968245973135995,Domaine de la Barraque 
hotel,Mondhotel,48.8812385,2.599548,77108,0.06967359656002738,Mondhotel
hotel,Hôtel Citéa Avignon,43.9262725,4.7854397,84007,0.06967087302574007,Hôtel Citéa Avignon
hotel,Auberge Jérôme (Hôtel),45.572811,6.8269343,73054,0.0696675890695862,Auberge Jérôme 
hotel,Novotel (Hôtel),43.6137481,7.058696,06152,0.06965042162705276,Novotel 
hotel,La Grée des Landes (Hôtel),47.760261,-2.122947,56044,0.06963702480677028,La Grée des Landes 
hotel,Le Bois vert (Hôtel),46.863336,-1.0338441,85109,0.06962908465487629,Le Bois vert 
hotel,Le Fort de l'Océan (Hôtel),47.290544,-2.5448868,44049,0.06962565451881089,Le Fort de l'Océan 
hotel,Résidence Pierre & Vacances Cap Marine (Hôtel),47.793606,-4.2905815,29072,0.0696200794875799,Résidence Pierre & Vacances Cap Marine 
hotel,Les Cîmes du Léman (Hôtel),46.2657476,6.4646665,74140,0.06961965105205492,Les Cîmes du Léman 
hotel,Kyriad (Hôtel),43.4207642,6.0672619,83023,0.06961000937373396,Kyriad 
hotel,Hôtel des Planchettes,45.0323303,3.0908821,15187,0.06960926839083281,Hôtel des Planchettes
hotel,Best Hotel,48.282332,-0.626258,53147,0.06959760519607966,Best Hotel
hotel,Accor (Hôtel),43.4198659,6.7465557,83061,0.06959705310901923,Accor 
hotel,Le Relais de Boralde (Hôtel),44.519147,2.7820736,12096,0.06959287614819189,Le Relais de Boralde 
hotel,Première Classe (Hôtel),50.7071502,3.1615748,59599,0.06959256673318842,Première Classe 
hotel,Hôtel les Oliviers,43.8692618,5.1470953,84025,0.06959112239328388,Hôtel les Oliviers
hotel,Radisson Blu (Hôtel),43.6308502,1.3807737,31069,0.06958648691711097,Radisson Blu 
hotel,Accor|Mercure (Hôtel),43.9285426,4.7842219,84007,0.06958399089997132,Accor|Mercure 
hotel,La Villa Gallo-Romaine (Hôtel),46.8868662,-0.9239794,85082,0.06957520838972897,La Villa Gallo-Romaine 
hotel,Novotel Hauconcourt (Hôtel),49.2180055,6.1710975,57303,0.06957298801679518,Novotel Hauconcourt 
hotel,Club Méditerranéée (Hôtel),45.5094325,6.668116,73006,0.06956739499800842,Club Méditerranéée 
hotel,Alpen Lodge (Hôtel),45.6251443,6.8624073,73176,0.06955993922598226,Alpen Lodge 
hotel,Hôtel Thalasso Miramar la Cigale,47.5408115,-2.8903345,56005,0.06955852370553217,Hôtel Thalasso Miramar la Cigale
hotel,Première Classe (Hôtel),48.9884265,2.5126785,95527,0.06954798598112302,Première Classe 
hotel,Best Hotel Hagondange / Amnéville,49.249931,6.1577893,57283,0.06954090594477388,Best Hotel Hagondange / Amnéville
hotel,Mercure (Hôtel),46.3185641,4.8422164,71270,0.06953686751630728,Mercure 
hotel,Atria Novotel (Hôtel),47.641978,6.861732,90010,0.06953595711314908,Atria Novotel 
hotel,Première Classe (Hôtel),48.081132,-1.6105123,35055,0.06953254922538679,Première Classe 
hotel,Les Alpages de Chantel (Hôtel),45.5743531,6.784579,73054,0.06952809926760328,Les Alpages de Chantel 
hotel,Fasthotel,45.2237228,5.8177302,38249,0.06952367308270863,Fasthotel
hotel,Abbaye Royale (Hôtel),45.9438834,-0.5225011,17347,0.06951131066275557,Abbaye Royale 
hotel,Eco Nuit (Hôtel),47.3379954,-2.4223172,44069,0.06950737844984639,Eco Nuit 
hotel,Hôtel Première Classe CAEN NORD - Mémorial,49.2021551,-0.401377,14566,0.06950282234578938,Hôtel Première Classe CAEN NORD - Mémorial
hotel,Novotel (Hôtel),46.6699389,0.3621728,86062,0.06949981211961412,Novotel 
hotel,Novotel (Hôtel),47.2793205,5.0086145,21390,0.06947869537462376,Novotel 
hotel,AEC Vacances (Hôtel),46.078396,6.727369,74258,0.0694751843839348,AEC Vacances 
hotel,Hôtel Lou Valen,43.4382455,6.0480742,83143,0.06947508745499945,Hôtel Lou Valen
hotel,BTP Vacances (Hôtel),46.0276185,6.631073,74014,0.06945132987998351,BTP Vacances 
hotel,Hôtel Première Classe Clermont-Ferrand Nord,45.8031296,3.116449,63113,0.06944173661429168,Hôtel Première Classe Clermont-Ferrand Nord
hotel,Accor (Hôtel),44.1127377,4.8488956,84087,0.06943867311915689,Accor 
hotel,Mercure (Hôtel),49.007587,2.548712,95527,0.06942983491791471,Mercure 
hotel,Hôtel Mercure,43.6208279,7.0568107,06152,0.06942460431818527,Hôtel Mercure
hotel,Hôtel Première Classe Avignon Sud,43.9186329,4.8718536,84007,0.0694213648158984,Hôtel Première Classe Avignon Sud
hotel,Golden Tulip (Hôtel),47.1212669,-2.0845789,44131,0.06941484805988948,Golden Tulip 
hotel,Holiday Inn (Hôtel),43.6679389,7.2105331,06088,0.06938258472645173,Holiday Inn 
hotel,Hilton (Hôtel),48.5970002,7.7547885,67482,0.06938234823331599,Hilton 
hotel,Best Western Plus (Hôtel),43.1188586,5.8095755,83123,0.06935892707718322,Best Western Plus 
hotel,La Bergerie (Hôtel),49.2055325,6.2123055,57028,0.06935675117169561,La Bergerie 
hotel,Château de l'Île Blanche (Hôtel),48.6730746,-3.6417322,29133,0.06934923224551667,Château de l'Île Blanche 
hotel,Olivarius Apart'Hotel,50.6076482,3.1526444,59009,0.0693488777806553,Olivarius Apart'Hotel
hotel,Première Classe (Hôtel),44.7797588,-0.648915,33318,0.06933922369191271,Première Classe 
hotel,Novotel (Hôtel),48.8378844,2.5416074,93051,0.06933136803887444,Novotel 
hotel,Ibis Styles (Hôtel),47.3360899,0.6985436,37050,0.06932879018412916,Ibis Styles 
hotel,Logis Hôtel Le Parasol,46.2159077,-1.5262963,17019,0.06931860081189073,Logis Hôtel Le Parasol
hotel,Pierre et Vacances (Hôtel),43.7032179,7.3232194,06159,0.06930654295886537,Pierre et Vacances 
hotel,Radisson Blu (Hôtel),41.8648677,8.79199,2A008,0.0693044662775604,Radisson Blu 
hotel,Mercure Chamonix Les Bossons (Hôtel),45.8991118,6.8294211,74056,0.06930013349527331,Mercure Chamonix Les Bossons 
hotel,Le Grand Hôtel des Thermes,48.6582224,-1.9994424,35288,0.06929648958819232,Le Grand Hôtel des Thermes
hotel,Novotel Genève Aeroport France (Hôtel),46.2461739,6.0946463,01160,0.06929576481430412,Novotel Genève Aeroport France 
hotel,Concorde Lafayette (Hôtel),48.8802163,2.2842406,75056,0.0692913821075753,Concorde Lafayette 
hotel,Hôtel Restaurant Safari,44.047464,5.0306912,84031,0.06929003482496725,Hôtel Restaurant Safari
hotel,Kyriad (Hôtel),44.0801567,6.1949202,04070,0.06928832376709095,Kyriad 
hotel,Hôtel Mercure Orange,44.1371413,4.7875613,84087,0.06927497372049173,Hôtel Mercure Orange
hotel,Novotel Bordeaux Aéroport (Hôtel),44.834552,-0.6815425,33281,0.06926769238121229,Novotel Bordeaux Aéroport 
hotel,Okko (Hôtel),48.8790584,2.359107,75056,0.06926432477495849,Okko 
hotel,Quality Hotel & Suites Nantes Atlantique,47.2509025,-1.5080694,44109,0.06926108167478089,Quality Hotel & Suites Nantes Atlantique
hotel,Grand Hôtel des Therme,45.4522685,6.5683225,73057,0.06925713456909022,Grand Hôtel des Therme
hotel,Residhome Apparthotel Suites Paris Sénart,48.620412,2.540391,77251,0.06925510633997484,Residhome Apparthotel Suites Paris Sénart
hotel,Hôtel Kyriad Valence Nord,44.9588388,4.8882326,26058,0.06925368492943562,Hôtel Kyriad Valence Nord
hotel,Novotel (Hôtel),50.3366715,3.4552575,59515,0.06924518887972198,Novotel 
hotel,Ermitage (Hôtel),46.3944594,6.5959803,74200,0.06924088036384546,Ermitage 
hotel,Hôtel Sofitel Paris La Défense,48.8882061,2.2478962,92062,0.06923643255229107,Hôtel Sofitel Paris La Défense
hotel,Zenitude Groupe (Hôtel),45.8903696,6.1079116,74010,0.06921513811964164,Zenitude Groupe 
hotel,Hôtel Le Nouveau Monde,48.6534661,-2.0107693,35288,0.06921425321836486,Hôtel Le Nouveau Monde
hotel,Hôtel du Château,43.2070076,2.3669262,11069,0.06920832672383867,Hôtel du Château
hotel,Pierre & Vacances – Résidence Le Moulin des Cordeliers (Hôtel),47.1292032,0.9999672,37132,0.06920750327011813,Pierre & Vacances – Résidence Le Moulin des Cordeliers 
hotel,Résidence Bellevue Plage (Hôtel),43.4832618,-1.5620493,64122,0.06920343928215114,Résidence Bellevue Plage 
hotel,Le Mas del Pechs (Hôtel),44.8854885,1.2296244,24520,0.0692000420960012,Le Mas del Pechs 
hotel,Ibis budget Bayeux (Hôtel),49.253718,-0.6467734,14465,0.06919411028213533,Ibis budget Bayeux 
hotel,Île Oya Vendée Vacances (Hôtel),46.7242035,-2.346303,85113,0.06919346514629075,Île Oya Vendée Vacances 
hotel,Residhome Appart'Hôtel Metz Lorraine,49.1071999,6.172618,57463,0.06917856536921141,Residhome Appart'Hôtel Metz Lorraine
hotel,Hôtel Le Kandahar,45.4505445,6.9783384,73304,0.0691739210056733,Hôtel Le Kandahar
hotel,Villa Bellagio (Hôtel),47.6057659,1.3571282,41047,0.06916314132583376,Villa Bellagio 
hotel,Relais des Chartreux (Hôtel),48.6879028,2.2850503,91587,0.06915957492034475,Relais des Chartreux 
hotel,Avignon Grand Hôtel,43.9424628,4.8035207,84007,0.06915941449049737,Avignon Grand Hôtel
hotel,Le Petit Mas de Marie (Hôtel),43.7198429,5.5390102,84133,0.06915520465826634,Le Petit Mas de Marie 
hotel,Sofitel (Hôtel),41.8834859,8.7801836,2A130,0.06915512972973184,Sofitel 
hotel,Hôtel Royal Champagne,49.0907924,3.9768046,51119,0.06914930576588343,Hôtel Royal Champagne
hotel,Novotel (Hôtel),45.2723538,5.6297353,38565,0.0691445928767519,Novotel 
hotel,Best Western Plus (Hôtel),45.7377581,4.9679695,69271,0.06914182912456752,Best Western Plus 
hotel,Best Western Plus (Hôtel),49.0999924,6.2253378,57463,0.06914008900481104,Best Western Plus 
hotel,Cercle de la Marine (Hôtel),48.3902306,-4.4816025,29019,0.06913196003239862,Cercle de la Marine 
hotel,U Misincu (Hôtel),42.8742424,9.4720974,2B046,0.06913062321487794,U Misincu 
hotel,Grand Hôtel,46.5791942,0.3380074,86194,0.06913011878360241,Grand Hôtel
hotel,Le pré du Moulin (Hôtel),44.1896007,4.8464245,84127,0.06912787639042037,Le pré du Moulin 
hotel,Ibis Budget (Hôtel),43.8298105,5.0368407,84035,0.06912556699654065,Ibis Budget 
hotel,Novotel (Hôtel),44.890721,-0.566375,33063,0.06912491333885579,Novotel 
hotel,Novotel (Hôtel),43.168414,2.985618,11262,0.06912031781840912,Novotel 
hotel,Holiday Inn Coquelles (Hôtel),50.9265815,1.7989085,62239,0.06911848765626682,Holiday Inn Coquelles 
hotel,Les Pagodes de Beauval (Hôtel),47.250051,1.3613022,41239,0.06911302222134041,Les Pagodes de Beauval 
hotel,Hôtel Palladia,43.6055225,1.4002992,31555,0.06910859831806024,Hôtel Palladia
hotel,Husseren les Châteaux (Hôtel),48.035111,7.2761087,68150,0.06910297696893065,Husseren les Châteaux 
hotel,Marriott Rive Gauche (Hôtel),48.8316303,2.3400175,75056,0.06909753812559989,Marriott Rive Gauche 
hotel,Radisson Blu (Hôtel),45.5736903,6.8270766,73054,0.06909272429634793,Radisson Blu 
hotel,Fasthotel,45.6629776,6.3757664,73011,0.06908857744229373,Fasthotel
hotel,Gatsby (Hôtel),45.7329572,4.9638885,69271,0.06908668550140182,Gatsby 
hotel,Accor (Hôtel),47.4779153,-3.1050688,56186,0.06908151925656736,Accor 
hotel,FastHotel,48.6990986,2.5963515,77053,0.06906508062430963,FastHotel
hotel,Accor (Hôtel),44.859268,-0.569748,33063,0.06906480237400203,Accor 
hotel,Le Chêne Vert (Hôtel),48.533305,-2.7554605,22187,0.06905754853870219,Le Chêne Vert 
hotel,Hôtel Mercure,49.212475,-0.3567035,14327,0.06904807458949089,Hôtel Mercure
hotel,Quick Palace Vannes (Hôtel),47.6681971,-2.7217206,56260,0.06903770716539857,Quick Palace Vannes 
hotel,Le Ya'Tis (Hôtel),44.0604866,4.7128054,30278,0.06903750517919466,Le Ya'Tis 
hotel,Bâtiment X (Hôtel),48.7564208,2.1704355,91534,0.06902663824850011,Bâtiment X 
hotel,Eugénie (Hôtel),43.4697574,-1.5698807,64122,0.06902609085560724,Eugénie 
hotel,Hôtel Evergreen,48.8981865,2.2816344,92044,0.0690178976400017,Hôtel Evergreen
hotel,Pullman (Hôtel),48.8555019,2.2928355,75056,0.0690087392379671,Pullman 
hotel,Hôtel Mercure,43.5429256,6.9556564,06079,0.06900776331345998,Hôtel Mercure
hotel,Pullman (Hôtel),43.2685325,5.3687485,13055,0.0690067751430114,Pullman 
hotel,Barrière Le Majestic (Hôtel),43.5512222,7.0199585,06029,0.0689923374908469,Barrière Le Majestic 
hotel,Appart'hôtel Odalys Le Jardin des Lettres,47.3931412,0.6697247,37261,0.06899024579687177,Appart'hôtel Odalys Le Jardin des Lettres
hotel,Lagrange (Hôtel),45.253058,6.2567995,73116,0.06898817117737965,Lagrange 
hotel,Le Relais du Bois Saint-Georges (Hôtel),45.7504332,-0.6622209,17415,0.06898321220375724,Le Relais du Bois Saint-Georges 
hotel,Le Crêt (Hôtel),46.1870395,6.694842,74191,0.06898300592272537,Le Crêt 
hotel,Acotel Confort (Hôtel),43.9790231,4.8747211,84092,0.06897372654328317,Acotel Confort 
hotel,Brit Hotel,43.9260621,4.8513481,84007,0.06896859508746735,Brit Hotel
hotel,Mercure (Hôtel),48.7570391,2.3462348,94065,0.06895475741825093,Mercure 
hotel,Ibis Budget (Hôtel),43.6759953,5.4976231,84089,0.06893779299697014,Ibis Budget 
hotel,Accor|HotelF1,43.9846587,4.8881364,84129,0.06892174833248334,Accor|HotelF1
hotel,"Auberge du Jeu de Paume, Chantilly (Hôtel)",49.1946416,2.4797661,60141,0.06891585637600059,"Auberge du Jeu de Paume, Chantilly "
hotel,Hôtel Terre de Provence,43.9766139,4.8723433,84092,0.06891092892660597,Hôtel Terre de Provence
hotel,Hôtel Villa Elaia,44.2668342,5.1285543,84094,0.06890429786236615,Hôtel Villa Elaia
hotel,Radisson Blu (Hôtel),44.8647834,-0.5584368,33063,0.06890421495524349,Radisson Blu 
hotel,Millennium Hotel,49.005404,2.5204645,95527,0.06890364024109948,Millennium Hotel
hotel,Résidence Les Florans (Hôtel),44.128442,5.1758318,84017,0.06890182904505596,Résidence Les Florans 
hotel,Best Western (Hôtel),43.413095,6.7812385,83118,0.0688970990729118,Best Western 
hotel,Crowne Plaza Paris - Neuilly (Hôtel),48.8903443,2.2771243,92051,0.06889462685741148,Crowne Plaza Paris - Neuilly 
hotel,Najeti Golf hôtel de Valescure,43.4561572,6.789555,83118,0.06889123978576134,Najeti Golf hôtel de Valescure
hotel,Mas des Aigras (Hôtel),44.1601347,4.7845466,84087,0.0688855077424936,Mas des Aigras 
hotel,L'Artel (Hôtel),44.0574795,1.0981017,82033,0.068879815627472,L'Artel 
hotel,Sheraton (Hôtel),49.0039903,2.5709422,93073,0.06886793172173886,Sheraton 
hotel,Hôtel Novotel Clermont-Ferrand,45.7865107,3.1425436,63113,0.06886663577588828,Hôtel Novotel Clermont-Ferrand
hotel,Alezan (Hôtel),43.59186,1.4039183,31555,0.06886573423622594,Alezan 
hotel,Castel Mireio (Hôtel),44.2268129,4.9326609,84028,0.06885927847936453,Castel Mireio 
hotel,Pierre & Vacances (Hôtel),46.1919301,6.7788673,74191,0.06885868086141417,Pierre & Vacances 
hotel,Le Manoir Savoie (Hôtel),45.5735828,6.827992,73054,0.06885800272887377,Le Manoir Savoie 
hotel,Les Châtaigniers (Hôtel),44.7181596,4.6022984,07186,0.06883552476293732,Les Châtaigniers 
hotel,Castelbrac (Hôtel),48.6345339,-2.0493171,35093,0.06883079383353409,Castelbrac 
hotel,Otelinn (Hôtel),49.2008575,-0.389057,14118,0.06882373332524873,Otelinn 
hotel,Hôtel de la Poste,43.644049,6.884724,06095,0.06882225903257128,Hôtel de la Poste
hotel,Hôtel Mercure La Grande-Motte Port,43.5584891,4.0840053,34344,0.06882147050366666,Hôtel Mercure La Grande-Motte Port
hotel,Hôtel Ibis styles 3 étoiles,44.6163009,-1.0973304,33199,0.06882141750751392,Hôtel Ibis styles 3 étoiles
hotel,Auberge du Pont Romain (Hôtel),43.7805805,4.091301,30321,0.0688201253951748,Auberge du Pont Romain 
hotel,Hôtel Cantal Cottages,45.0303218,3.1399799,15188,0.06881537923079943,Hôtel Cantal Cottages
hotel,Accor|Ibis Budget (Hôtel),44.2901893,4.7516862,84019,0.0688152247390052,Accor|Ibis Budget 
hotel,"Hôtel Mercure Paris Porte de Versailles ""Expo""",48.8268134,2.2912035,92075,0.06881256840324404,"Hôtel Mercure Paris Porte de Versailles ""Expo"""
hotel,Residhotel Les Jardins De L’Amiraute,46.5025281,-1.797891,85194,0.068811801948325,Residhotel Les Jardins De L’Amiraute
hotel,Résidence Home Business Toulouse Airport (Hôtel),43.6396576,1.3764393,31069,0.06881130110801831,Résidence Home Business Toulouse Airport 
hotel,Mas du Langoustier (Hôtel),42.999515,6.1712374,83069,0.0688110212074165,Mas du Langoustier 
hotel,Novotel (Hôtel),48.7184138,2.2641686,91477,0.06881031823099595,Novotel 
hotel,Hôtel Lyon-Est,45.8195095,4.987781,01376,0.06880914708858944,Hôtel Lyon-Est
hotel,Yes hotel,43.9331281,4.8320208,84007,0.0688065674748651,Yes hotel
hotel,Kyriad (Hôtel),45.651321,5.1005497,38449,0.06880396930690354,Kyriad 
hotel,Adagio (Hôtel),46.2365005,6.0084055,01419,0.06880334313117573,Adagio 
hotel,Le Roma (Hôtel),45.657662,6.3767655,73011,0.06879442636346832,Le Roma 
hotel,Auberge de Jons (Hôtel),45.8103837,5.0894128,69280,0.06878988392781554,Auberge de Jons 
hotel,Hôtel Saint-Clair,43.5568849,4.0922923,34344,0.06878414226227943,Hôtel Saint-Clair
hotel,Brit Hotel,49.000843,1.1556234,27229,0.06878211792621372,Brit Hotel
hotel,Eza Vista (Hôtel),43.7305029,7.3632013,06059,0.06877904508249003,Eza Vista 
hotel,Formule 1 Évreux Sud (Hôtel),49.0014917,1.1552731,27229,0.06877660142821387,Formule 1 Évreux Sud 
hotel,Splendid Hôtel & Spa Nice,43.698643,7.2595955,06088,0.0687644594044623,Splendid Hôtel & Spa Nice
hotel,Balladins (Hôtel),49.8982932,1.0780355,76565,0.06875795294108311,Balladins 
hotel,Hôtel Restaurant Cristol,43.92677,4.8513086,84007,0.06875585445914352,Hôtel Restaurant Cristol
hotel,Neige et Plein-Air (Hôtel),46.398634,5.982764,39275,0.06874211392774437,Neige et Plein-Air 
hotel,Novotel (Hôtel),48.7542511,2.0752518,78356,0.06873261893490759,Novotel 
hotel,Hôtel AKENA Troyes,48.3078842,4.0233234,10081,0.0687284557692569,Hôtel AKENA Troyes
hotel,Accord (Hôtel),50.5264985,1.596087,62826,0.06872670488973744,Accord 
hotel,Deltour Hôtel Millau Éco,44.1176782,3.0714808,12145,0.06871420660712091,Deltour Hôtel Millau Éco
hotel,Hermitage (Hôtel),50.4648882,1.7635464,62588,0.0687118386903107,Hermitage 
hotel,Campanile Avignon Sud Hôtel,43.9256131,4.850837,84007,0.06870208007302847,Campanile Avignon Sud Hôtel
hotel,Hôtel du Val de Vienne,46.191484,0.6601454,86289,0.06869498843680584,Hôtel du Val de Vienne
hotel,A Flatta (Hôtel),42.4954408,8.8807869,2B049,0.06868971185478284,A Flatta 
hotel,Le Coucou (Hôtel),45.395313,6.5736003,73015,0.06868669925491583,Le Coucou 
hotel,Novotel Caen Côte de Nacre (Hôtel),49.2014785,-0.3597765,14118,0.06868241651610608,Novotel Caen Côte de Nacre 
hotel,Hôtel Les Ailes,45.5580602,5.9742958,73064,0.06867985692326292,Hôtel Les Ailes
hotel,Hôtel de l'Univers,47.3899943,0.6902479,37261,0.0686655951618382,Hôtel de l'Univers
hotel,Hôtel Méridien Montparnasse,48.8383839,2.3209048,75056,0.06866156003613776,Hôtel Méridien Montparnasse
hotel,Première Classe (Hôtel),44.8998613,4.8850627,26362,0.06866112003006021,Première Classe 
hotel,Hôtel la Garrigue,43.9932041,5.1509631,84143,0.068656935498599,Hôtel la Garrigue
hotel,Belambra (Hôtel),45.571636,6.8315686,73054,0.06865071884192893,Belambra 
hotel,Pierre et Vacances (Hôtel),46.0073753,6.6936109,74014,0.06864979179447989,Pierre et Vacances 
hotel,Best Western (Hôtel),49.0057425,2.521645,95527,0.06864735732381291,Best Western 
hotel,Novotel (Hôtel),43.6056648,1.3989792,31555,0.06864693166552108,Novotel 
hotel,Hôtel Le Chêne Vert,44.3055592,4.7509797,84019,0.0686295134828753,Hôtel Le Chêne Vert
hotel,Les Berges de la Monnerie (Hôtel),47.7025932,-0.0473772,72154,0.06862725147679727,Les Berges de la Monnerie 
hotel,Océania (Hôtel),47.985226,-4.1101035,29232,0.06862677695136868,Océania 
hotel,B&B Hôtel Avignon (1),43.9787179,4.8723859,84092,0.06862441548740081,B&B Hôtel Avignon 
hotel,accor (Hôtel),45.407959,6.6313002,73227,0.06861992525704785,accor 
hotel,Brit Hotel,49.2844338,4.0140794,51454,0.06861859895713146,Brit Hotel
